content,date,label,title,url
"Ghana’s economy has contracted for the first time in 37 years Ghana Statistical Service (GSS) False Is this the first time in 37 years that Ghana’s economy has  ? That is the claim being made by the National Statistical Office of Ghana,  . “For the first time in 37 years, Ghana’s economy has seen a contraction of 3.2%, compared with a growth rate of 5.7% in the same quarter in 2019,”   said at a press briefing when presenting the quarterly provisional Gross Domestic Product estimates. The claim has since been mainstreamed by multiple local and international media organizations ( ,  ,  ,   and  ).   A contraction in an economy simply means it has recorded negative growth, which occurs when the Gross Domestic Product (GDP) reduces year over year. Gross Domestic Product is the estimate of the total value of final goods and services produced in the country over a given period.   The 3.2 percent contraction in Ghana’s economy recorded in the   is the first time in four years and not 37 years as suggested by Government Statistician, Samuel Kobina Annim. GhanaFact checks show it is the first economic contraction since the   when Ghana recorded a negative growth of 0.1%, according to data from the Ghana Statistical Service ( ). Even before that, Ghana recorded similar contractions in the   and the  , with negative 1.6% and negative 1.0% growth respectively. “So, this should not be the first time in 37 years that the economy is contracting. However, this should be the first time in 37 years that the economy is contracting by this magnitude,” A Senior Economist at Databank Group, Courage Martey said in an interview with GhanaFact.   “On an annual basis, if you take the annual GDP it is after 37 years. But nowhere in our report have we indicated that after 37 years we are recording a negative GDP. It is not even in our report. So, even though the Government Statistician might have said it, he was referring to the annual GDP. So if you are using our report which we have published, then the last time we contracted on a quarterly basis as you indicated was 2016 quarter two, per our report,” Head of Statistics at the Ghana Statistical Service(GSS), Francis Mensah said in an interview with GhanaFact after we engaged him on our findings. However, the defence being put up by the National Statistical Office of Ghana is curious because it will be misleading to compare annual GDP figures with quarterly estimates as is being suggested. “We haven’t yet seen the annual growth rate for 2020 because we have two more quarters to go, so we cannot be comparing the second quarter with an annual figure. The economy expanded by 4.9% in the first quarter of 2020 and contracted by 3.2% year-on-year in the second quarter. But even if we annualize the first half 2020 performance for purposes of comparing annual growth rates, I’m not sure we would obtain an annualized contraction for full year 2020.” Courage Martey clarified.   The claim that Ghana’s economy has contracted for the first time in 37 years after recording a negative 3.2 percent growth in the second quarter of this year is false.   © 2022 All rights reserved","September 18, 2020",False,FACT-CHECK: Ghana Statistical Service wrongly claims Ghana’s economy has contracted for the first time in 37 years,https://ghanafact.com/2020/09/fact-check-ghana-statistical-service-wrongly-claims-ghanas-economy-has-contracted-for-the-first-time-in-37-years/
": WASSCE candidates increased more under the NDC administration than the current NPP government Samuel Okudzeto Ablakwa : False A Facebook post by a former Deputy Education Minister, Samuel Okudzeto Ablakwa has stoked controversy on social media about the achievements of ex-president John Mahama’s administration in the educational sector compared to President Nana Akufo-Addo’s government. According to the opposition National Democratic Congress (NDC) Member of Parliament (MP), the number of WASSCE candidates increased more under the previous NDC administration than the current New Patriotic Party (NPP) government. While sending well wishes to the final year senior high school students currently sitting their exams, the legislator representing the North Tongu constituency also presented an analysis of the number of WASSCE candidates between 2012 and 2020 and concluded that: “In four years – President Mahama increased WASSCE candidates by 99,801 while President Akufo-Addo has increased same by only 39,575.” His post has since generated more than 2,000 Facebook engagements, with the post being shared 281 times and generated 779 comments at the time of writing this report. So, how true is this claim?   The NDC was in government by June 2016 when WASSCE candidates took their exams, so why did the MP use 2016 figures in calculating the performance of the current government. Also, if we want to examine the effects of the Free Senior High School(SHS) policy, we can only do so starting from 2017 when it was introduced and not 2016. Mr Okudzeto Ablakwa in analysing the data also claimed the number of WASSCE candidates for 2020 was 313,837 which is inaccurate because the correct figure provided by the West African Examinations Council (WAEC) is 375,737. The legislator in an interview on Citi TV’s Point of View programme on July 20 said: “I’m willing to concede that,” when questioned about the wrong 2020 WASSCE candidates number used in making his analysis, which by extension impacts his conclusion. However, GhanaFact checks show the NDC MP is yet to effect the necessary corrections on his Facebook post at the time of writing this report.     The metric used by the NDC MP, that is comparing the differences between 2012 and 2016 WASSCE candidates against 2016 and 2020 WASSCE candidates is problematic because it might not offer a nuanced statistical generalisation. By subtracting the 2012 figure from 2016 and 2016 from 2020, as the basis for his analysis, he ignores key dimensions such as the yearly improvements, the consistency with enrollment within the years under discussion, the rise or decline in enrollment within these years, the year that recorded the highest numbers and why, among others.   Notwithstanding the concerns noted, we still compared the number of WASSCE candidates during the NDC  and NPP administrations as argued by Okudzeto Ablakwa.         Going by the MP’s calculation: , we have 274,263 – 174,385 =       we have 375,737 – 274,263 =    Data sourced from the organisers of WASSCE, West African Examinations Council (WAEC) does not support the claims made by the NDC MP Okudzeto Ablakwa that: “President Mahama increased WASSCE candidates by 99,801 while President Akufo-Addo has increased same by only 39,575.” GhanaFact checks, using the same data source and metric by the legislator showed WASSCE candidates increased by 101,474 under the current NPP government as compared to the 99,878 under the NDC administration. So, the claim by the former Deputy Education Minister that WASSCE candidates increased more under the NDC administration than the current NPP government is false.   The period 2012 to 2016 should be considered as 6 academic years because 2-year groups (form 4 and form 3) wrote the exam in the same year(2013). On the other hand, the period 2016 to 2020 is made of 5 academic years which genuinely wouldn’t allow for a fair comparison. Policy actors should note that measuring the real impact of the Free SHS should not be limited to the number of WASSCE candidates or enrollment. The government and policy actors have always used the increased enrollment as a major metric to show improvement which is reflected in Ghana’s 2019  Measuring outcome based on enrollment/ number of WASSCE candidates might not always work because of inconsistent data, population dynamics and other social factors. The NDC MP’s analysis is not consistent with   and   that leverage the Gross Enrollment Ratio, Net Enrollment Ratio, Net Completion Rate and Baseline Data. The government should not hastefully use numbers to justify the impact of Free SHS, rather a fair assessment can be done through a thorough evaluation using 3 successive years of completion of Free SHS. When the government relies solely on enrollment as a metric to show the success of Free SHS, that could be deceptive. Data from   reveal that although in 2018, exactly one year after the Free SHS, Ghana achieved secondary school gross enrollment ratio of 71.32% ( the highest in our history since 1979) and 5th in Africa ( only Egypt, Mauritius, Morocco and Tunisia) performed better than Ghana in Africa, in 2019, there was a very sharp decline in the secondary school Gross Enrollment from 71.32% to 64.572%. Free SHS alone cannot augment enrollment at the Senior High School level when primary and Junior High School(JHS) enrollment keep declining. To increase enrollment, policymakers should look at the inputs at the primary and JHS levels because they rather produce students for the Senior High schools.   There should be at least 4 key indicators used in measuring the impact of Free SHS: © 2022 All rights reserved","July 22, 2020",False,"FACT-CHECK: NDC MP, Okudzeto Ablakwa falsely claims WASSCE candidates increased more under the NDC administration than the current NPP government",https://ghanafact.com/2020/07/fact-check-ndc-mp-okudzeto-ablakwa-falsely-claims-wassce-candidates-increased-more-under-the-ndc-administration-than-the-current-npp-government/
"An image showing two GH¢100 banknotes is being passed around on WhatsApp with a caution to the general public to look out for the Adinkra symbol- “Dwennimmen” if one wants to make out counterfeits. But how true is the claim?   Here are some tips and techniques from the Bank of Ghana to help you make out counterfeits:   It is the wide shiny stripe that runs down the front of the banknote from top to bottom. The upper part has a three-dimensional image of an Adinkra symbol moving above an apparently deep background: the symbol of ‘STRENGTH’ on the GH¢100, and ‘EXCEPT GOD’ symbol on the GH¢200. The lower part of the stripe features the parliamentary mace on the GH¢100 and the state sword on the GH¢200. When tilted these images appear to move.   Shiny colour changing images of the Adinkra symbols: ‘STRENGTH’ on the GH¢100 and ‘EXCEPT GOD’ on the GH¢200. When the note is tilted, a shiny bar moves up and down the symbols. The colour changes from Gold to Green when tilted.   It is the image of Tetteh Quarshie with a cocoa pod, more noticeable in the plain star area of the banknote. It becomes visible on both sides when viewed against light. The denomination value can also be seen in the watermark.   It is a golden band with gold bars at the back of the banknote, running from top to bottom. It can be seen more clearly when the note is tilted.     The circulation of banknotes is the responsibility of the Bank of Ghana. The law grants the Bank the exclusive right to issue banknotes and is the holder of the copyright. Counterfeiting and even possession of counterfeit banknotes are punishable by law.   © 2022 All rights reserved","January 5, 2021",False,Bank of Ghana: Techniques for identifying counterfeit cedi banknotes,https://ghanafact.com/2021/01/bank-of-ghana-techniques-for-identifying-counterfeit-cedi-banknotes/
                © 2022 All rights reserved,"March 4, 2020",False,Who is printing fake Ghana cedi notes?,https://ghanafact.com/2020/03/who-is-printing-fake-ghana-cedi-notes/
" Bank of Ghana issues 500 cedi notes  Social media  False Has the Bank of Ghana(BoG) issued 500 cedi notes? That is the claim being peddled on social media after an image of a 500 cedi note started circulating on Facebook and WhatsApp. Using CrowdTangle, a leading content discovery and social monitoring platform, two Facebook pages with a combined followership of more than 250,000,   and   were found to have published the banknote on March 11 and March 12.   “Such fake information is circulated from time to time. Please disregard this information. The Bank would have issued a statement if indeed any such denomination was going to be released,” Head of the Communications Office at the Bank of Ghana, Esi Hammond said in reaction to the claim. A reverse image search shows the 500 Cedi note claim has been in circulation since November 2020, with a debunk by an online platform,   coming up in the search results. According to the  : “All cedi notes have one portrait at the front, comprising six distinguished Ghanaians who spearheaded the struggle for Ghana’s independence. Also on the front is the independence Arch, the symbol of the political independence of Ghana.” The “Big Six” that led Ghana to independence in 1957 are: Kwame Nkrumah (1909 – 1972), Emmanuel Odarkwei Obetsebi Lamptey (1902 – 1963) and William Ofori Atta (1910 – 1988). The others include: Edward Akufo-Addo (1906 – 1979), Ebenezer Ako Adjei (1916 – 2002), Joseph Boakye Danquah (1895 – 1965). However, the 500 cedi note in circulation shows the names and pictures of Ghana’s first president Kwame Nkrumah plus all 5 presidents in the Fourth Republic including the current president Nana Akufo-Addo, John Mahama, John Atta Mills, John Kufour and Jerry John Rawlings.   The claim that the Bank of Ghana has issued a 500 cedi note is FALSE. Here are some tips and techniques from the   to help you make out counterfeits. 
		 © 2022 All rights reserved","March 15, 2021",False,FALSE: Bank of Ghana has not issued 500 cedi notes,https://ghanafact.com/2021/03/false-bank-of-ghana-has-not-issued-500-cedi-note/
"President Paul Kagame accuses Ghana’s government of corruption Viral Image A doctored image which is being passed around as a screenshot of a Facebook post by “Aljazeera West Africa” claims Rwandan President Paul Kagame has chided the Ghanaian government for being corrupt. The “fake” screenshot which comes with a picture of the Rwandan President is being circulated on WhatsApp and   to suggest Paul Kagame has expressed some misgivings about the Ghanaian government’s decision to invest in drone delivery of medical supplies. “And by this I am not saying my country is the best or I am the best president in Africa but for a country that lacks common ambulances and rather spending on expensive drones is just an inexcusable corrupt means of draining the country’s money. Its very sad to see a fellow country acting without reasoning.” The alleged Facebook post made by Aljazeera West Africa and attributed to Paul Kagame partly said.   “We would like to inform you that no such thing happened. It is fake news. Please ignore.” An email from the Office of Government Spokesperson of the Republic of Rwanda partly stated in response to queries from GhanaFact. A web search to verify whether any credible local or international media platform had published a story linked to the alleged comments by President Paul Kagame showed the viral image started circulating online in   and was once published by a widely watched television station in Ghana, UTV. According to a report published on a digital platform, GhanaWeb, the country’s   subsequently debunked the claim and labelled the image as “fake.” Further checks revealed the doctored image is from a non-existent Facebook page since our search on the popular social media platform, Facebook showed no trace of the “Aljazeera West Africa” page. This means the attempt to ride on the credibility of the Qatari government-funded international news network, Al Jazeera to promote the claim is not tenable. GhanaFact also observed that the image being shared on social media shows the “Aljazeera West Africa” Facebook page is not verified. However, a google search of Al Jazeera’s presence on Facebook showed the international news network operates a number of only verified pages on the social media platform- among them:  ,  ,  , and  . The verified badge -blue tick- that appears next to the Facebook page means the popular social media platform has confirmed that the page is the authentic presence of the global brand it represents.   Ghana launched a   under a project dubbed “Fly-To-Save-A-Life” in 2019. The project which is a 24-hour health delivery system is operated by Zipline International from four distribution centres across the country and is expected to make on-demand delivery of medical supplies to an estimated 2,000 health facilities.   The claim that Rwandan President Paul Kagame has accused the Ghanaian government of being corrupt is FALSE. The alleged screenshot being used to amplify the claim is FAKE. © 2022 All rights reserved","June 11, 2021",False,FAKE: President Kagame has NOT accused Ghana gov’t of corruption as captured on viral image,https://ghanafact.com/2021/06/fake-president-kagame-has-not-accused-ghana-govt-of-corruption-as-captured-on-viral-image/
"Frail old man in a viral picture is Cameroonian President campaigning for reelection Viral Image A picture showing an old man who is being helped to stand on his feet is being widely shared on social media and portrayed as showing Cameroonian President Paul Biya being assisted by two other men to a podium to campaign for reelection. The image which has been sighted on Facebook ( ,  ,   and  ) and Twitter ( ,  ,   and  ) comes with a caption that says: “Madness in Africa! Paul Biya President of Cameroon being led to the podium for his campaign for the upcoming elections! He is 88yrs !” So, this fact-check report will seek to verify:   Using Google Images, GhanaFact conducted a comprehensive image search on the web and found the image has been circulating online since 2018 and has featured in news stories by some news portals ( ,   and  ). However, the frail old man in the viral image is not Cameroonian President Paul Biya. “No, that is not Paul Biya.” A Deutsche Welle journalist from Cameroon, Mimi Mefo told GhanaFact after assessing the viral picture. According to an Associate Professor of Journalism Studies at Aarhus University in Denmark, Dr Teke Ngomba, “the old man in the middle being held is  – he was one of the wealthiest men in Cameroon.” But the business tycoon and industrialists   in 2018 at 95. “The other guy with the sash of the Cameroonian flag- was also one of the wealthiest men in Cameroon in addition to being a Mayor – Fotso Victor. He died recently too.” Dr Teke Ngomba whose Ph.D. research focused on analysing political campaign communication processes and changes in contemporary Cameroon told GhanaFact.   Yes. Cameroonian President, Paul Biya is 88 years, and one of the oldest and longest-serving leaders in the world, after holding a tight grip on power in   for 38 years. However, he is not currently campaigning for reelection because the country’s last presidential election was in 2018 and the results were declared in his favour – seventh term in office- which is to end in 2025. In  , Cameroon held its   which saw the ruling party win a landslide victory, winning nine of the country’s 10 administrative regions. Meanwhile, there is an ongoing  , mostly in the Anglophone regions started in 2017 after government security forces used lethal force to put down a peaceful protest against perceived marginalisation by the country’s majority Francophone government.   The two claims are FALSE.           © 2022 All rights reserved","June 14, 2021",False,FACT-CHECK: Viral image of frail old man is NOT Cameroonian Prez Paul Biya,https://ghanafact.com/2021/06/fact-check-viral-image-of-frail-old-man-is-not-cameroonian-prez-paul-biya/
"The Ghana   which started on June 13 and expected to end on July 11, is the sixth post-independence census in the West African nation, designed to generate statistics that are essential for policy and planning purposes. With the   to conduct national censuses, the  has employed 75,000 Data Field Officers for the exercise, and Finance Minister Ken Ofori Atta has disclosed that it will cost the government . “Of the budget of GHS 521.3 million, the government has already disbursed GHS 467.2 million for the conduct of the 2021 Population and Housing Census. We will continue to ensure that the needed funds are provided to ensure a successful implementation.” The Minister confirmed at a recent forum.   The Ghana 2021 Population and Housing Census (PHC) will consist of a population census and a housing census as one operation. A Population Census is the official enumeration of all persons in a country at a specified time. The enumeration also implies the collection, compilation, evaluation, analysis, publication and dissemination of demographic, social and economic statistics relating to the population. A Housing Census is the official enumeration of all living quarters (occupied and vacant) in a country at a specified time. This enumeration also implies the collection, compilation, evaluation, analysis, publication, and dissemination of statistical data pertaining to these living quarters and the occupants. Ghana has conducted five post-independent population censuses in 1960, 1970, 1984, 2000 and 2010. “The last two consists of a population census and a housing census, making the 2021 PHC the third Population and housing census conducted in Ghana,” the   has stated.   The midnight of June 27 will be the Census Night which according to the Ghana Statistical Service is the reference date for census enumeration and all questions asked during enumeration will relate to that Night. “Everyone must take note of the census night date and remember to answer the questions accurately during enumeration. Reference the Census Night is necessary to tell a complete and accurate story about the population in Ghana for the 2021 PHC.” The GSS has said.    enumeration, a census official (enumerator) will visit each household and administer a questionnaire (collect some information) from the head of the household or any other adult in the household. The enumerator will present their ID card on arrival and subsequently interview the respondent (household member) in a language he/she can understand to collect information. Everyone must take note of the census night date and answer the questions accurately during enumeration. The   expected to be collected by data field officers will cover the following areas:   © 2022 All rights reserved","June 22, 2021",False,FACTSHEET: What you need to know about the 2021 Population and Housing Census,https://ghanafact.com/2021/06/factsheet-what-you-need-to-know-about-the-2021-population-and-housing-census-phc/
"Two persons have been confirmed dead while four others have sustained gunshot wounds in Ejura in the Ashanti Region after some military officials fired live ammunition into a crowd of protestors. A spontaneous demonstration erupted in the community today, June 29, as some youth vented their anger at the killing of a social media activist and known government critic, Ibrahim Mohammed alias ‘Kaaka’. “I just spoke to the Ejura Hospital Medical Superintendent and he confirmed the casualties. But there were two other women who collapsed because of the chaos that ensued and were rushed to the hospital.” Mohammed Nurudeen, a journalist with Multimedia group, who has been covering the protest confirmed to GhanaFact. The Ashanti Regional Police Command has also issued a statement confirming the number of fatalities and stating that “security has been reinforced to ensure total stability,” in the community.   The unfolding events in Ejura have captured national attention and are generating lots of discussion on social media. So far, #FixTheCountry and #Ejura are leading the Twitter trends with a combined fifty-one thousand tweets.   Meanwhile, some social media users have been making false claims about the number of casualties recorded during the military attack on civilians, with posts/tweets that between 3 and 5 persons were rather killed in Ejura being widely circulated ( ,  , and  ).   Social media activist, Ibrahim Mohammed alias ‘Kaaka’, a resident of Dagombaline, a suburb of Ejura in the Ashanti Region was attacked by unknown assailants on June 27 and later died in the hospital. STATEMENT ON THE MURDER OF IBRAHIM ‘KAAKA’ MUHAMMED The Economic Fighters League has heard with great pain the news of the death this afternoon of Comrade Ibrahim ‘Kaaka’ Muhammed who was in the early hrs of Saturday 26th June attacked in his home by a mob wielding sticks. 1/8  — Fighters (@EFLFighters)  The Ashanti Regional Police Command subsequently arrested two suspects in connection with the murder. But the youth in the area are unconvinced by the police effort to unravel the crime. Two Arrested for Murder at Ejura The Ashanti Regional Police Command has arrested two suspects in the attack and murder of one Ibrahim Mohammed alias ‘Kaaka’ aged 45 and resident of Dagombaline, a suburb of Ejura in the Ashanti Region. — Ghana Police Service (@GhPoliceService)    Meanwhile, the agitated youth were earlier seen during the protest destroying a structure allegedly belonging to the New Patriotic Party(NPP). © 2022 All rights reserved","June 29, 2021",False,"CONFIRMED: 2 dead, 4 injured in Ejura after military officials fire live ammunition into a crowd of protestors",https://ghanafact.com/2021/06/confirmed-2-dead-4-injured-in-ejura-after-military-officials-fire-live-ammunition-into-a-crowd-of-protestors/
"A video of a man confronting three foreigners for destroying portions of a major road to build a 22-storey building is being wrongly portrayed as showing Ghana’s President Nana Akufo-Addo. The   rather showing Ghana’s Minister of Roads and Highways, Kwasi Amoako-Atta has garnered 4.8 million views since it was posted on Facebook on February 8, 2020, with the caption: “Ghana president ooo my God I was weak after watching this video, this is the kind of president Africa country need, especially Nigeria … what do you guys think?”   On December 18, 2019, the Minister of Roads and Highways caused the arrest of three foreign nationals for building a concrete barricade on a portion of a road while constructing a 22-storey multi-purpose building. The ministerial intervention was captured on   and widely reported in the local media ( ,   and  ). “The contractor of this property should be arrested immediately. The contractor and all those working here must be arrested immediately. Look at this and you destroy the road. In which country can this be allowed? In your own country can anybody do this?… the owner of this property is not bigger than this country. Even the President of the Republic with all the executive power can’t do this and won’t do this,” Kwasi Amoako-Atta can be partly heard fuming in the video. According to him, the developers were working without the appropriate permits from local authorities and despite protests from other residents in the area the construction has continued. The headmistress of Association International School who together with some residents were opposed to the construction secured an   against the Turkish contractor, but that was dismissed by an Accra High Court presided over by Justice Afua Novisi Aryene later. On February 10, 2021, local media reported that   of the 22-storey multipurpose building had caved in, with some of the workers sustaining various degrees of injuries.   The claim that the man seen in the video is Ghana’s President Nana Akufo-Addo is        © 2022 All rights reserved","July 13, 2021",False,FALSE: Ghana’s Prez did not order arrest of 3 foreign contractors for destroying a road,https://ghanafact.com/2021/07/3494/
"Ghana is currently conducting a  – the sixth post-independence census in the West African nation, and has slated the night of June 27 as “census night”. Already some Ghanaians are receiving text messages on their phones sensitizing them about what the census night means. One such text message sighted by GhanaFact said: “It’s Census nights! Take note of persons that spend the night in your household/institution so you can provide info on them to officials. You count, get counted.” “The census midnight is the defining moment that will mark the actual reference point for who should be counted and where they should be counted basically,” Board Chairperson of the GSS,  Dr Grace Bediako told GhanaFact.   “Except for those who go for the night shift and by their routine they come back in the morning, all those who do not sleep in their homes on census night will be counted elsewhere, that is where they actually slept on census night.” Dr Grace Bediako said. The “ ” will help defines two key things: borderline issues and avoid people getting counted twice. “If a baby is born before the census night then the baby can be counted. But if the baby is born after the census night let’s say 28th then that baby should not be added.” Dr Grace Bediako stated. “If someone passes before census night, that person should not be counted but if that person passes away on 28 June, it means the person was here on census night and so will be counted,” she explained.     “All responses provided to enumerators during the Census are strictly confidential. Disclosure of any information obtained in the Census without lawful authority is an offence liable to a fine, a term of imprisonment or both per the Statistical Service Act, 2019 (Act 1003), ”   has said. The Ghana Statistical Service (GSS), which is the lead agency implementing the census in collaboration with other public sector agencies has said it is aimed at generating statistics for policy and planning purposes. Here is a   on what you need to know about the 2021 Population and Housing Census.     © 2022 All rights reserved","June 29, 2021",False,Ghana Population and Housing Census 2021: What you need to know about census night?,https://ghanafact.com/2021/06/ghana-population-and-housing-census-2021-what-you-need-to-know-about-census-night/
" Ghana has the best road networks in West Africa  Facebook page Has the World Economic Forum (WEF) said Ghana has the best road networks in West Africa? That is the claim being made by a Facebook page,  . The Facebook post published on March 12 has generated more than 5,800 interactions including being shared by more than 350 Facebook users, a leading content discovery and social monitoring platform for publishers- CrowdTangle has showed. This fact-check report seeks to verify the accuracy of the claim.   The   is an international organization that engages with business, political, academic and other leaders of society to shape global, regional and industry agendas. The forum publishes benchmark global reports on Competitiveness, Gender, and Risk. The Global Competitiveness Report (GCR) series, first launched in 1979, is a yearly report published by the World Economic Forum which features the Global Competitiveness Index (GCI). The GCI measures the set of institutions, policies, and factors that determine the level of productivity of a country, which is based on 12 pillars of competitiveness. In 2020, the outbreak of the COVID-19 pandemic meant the long-standing Global Competitiveness Index (GCI) rankings was paused and instead, a   was published dedicated to elaborating on the priorities for economic recovery and revival and considering the building blocks of a transformation towards new economic systems that combine “productivity”, “people” and “planet” targets. , measuring only those priorities for economic transformation rather than the complete set of factors needed to drive productivity, sustainability and shared prosperity. To assess the claim therefore GhanaFact referred to the World Economic Forum’s  . After assessing the performance of 11 out of 16 countries in the sub-region captured in the document, nowhere does it say or conclude that “Ghana has the best road networks in West Africa.” To understand what the 2019 Global Competitiveness Report said about Ghana, we scrutinized the country’s performance under the infrastructure pillar, which is one of 12 used for the Global Competitiveness Index (GCI) rankings. We then probed the 12 subareas under the infrastructure pillar which include road connectivity and quality of road infrastructure. (Rank/141)     Based on the World Economic Forum (WEF) ranking of road connectivity across 141 economies, Ghana ranked 79th, which when compared with the other 9 West African countries ranked in the report puts Ghana at 6th in the sub-region. This makes the claim that “Ghana has the best road networks in West Africa,”    Another sub-metric ranked in the Global Competitiveness Report is the quality of road infrastructure, which Ghana emerged 118 out of 141 economies assessed. This ranking when compared with the performance of 10 other West African countries mentioned in the report puts Ghana at 8th in the sub-region.       Five   including Guinea Bissau, Liberia, Niger, Sierra Leone and Togo were not featured in the 2019 Global Competitiveness Report.   The claim that the World Economic Forum (WEF) has ranked Ghana as having the best road infrastructure is FALSE.       © 2022 All rights reserved","March 22, 2021",False,FACT-CHECK: Ghana has the best road networks in West Africa?,https://ghanafact.com/2021/03/fact-check-ghana-has-the-best-road-networks-in-west-africa/
        © 2022 All rights reserved,"December 16, 2019",False,Fact-checked: 2 claims by MP Sam George at NDC’s moment of truth series,https://ghanafact.com/2019/12/fact-checked-2-claims-by-mp-sam-george-at-ndcs-moment-of-truth-series/
  © 2022 All rights reserved,"December 27, 2019",False,FACT-CHECK: 4 claims by John Mahama during Facebook live interaction,https://ghanafact.com/2019/12/fact-check-4-claims-by-john-mahama-during-facebook-live-interaction/
" 8 out of 10 people who have got HIV/AIDS in Ghana pick it through gay or bisexual activity  Moses Foh-Amoaning Discussions about Lesbian, gay, bisexual, transgender, queer and intersex (LGBTQI) rights in Ghana have been thrown into the national spotlight, with many polarizing opinions dominating conversations on traditional and social media. This comes after a new draft law currently being considered by the legislature seeks to tighten restrictions on the activities of the LGBTQI community and further criminalise support for the group. In a recent interview on one of Ghana’s leading TV networks – TV3, a known critic of the LGBTQI community, lawyer Moses Foh-Amoaning said: “8 out of 10 people who have got HIV/AIDS in Ghana, pick it through gay or bisexual activity. That is a fact. Go to the Ghana AIDS Commission, they will tell you. So, it is the vector for the transmission of AIDS.”  has since been   a 30-second-long video clip posted on Twitter showing the anti-LGBTQI campaigner making the claim, with human rights organization, Rightify Ghana calling on us to verify its accuracy. Again, the Executive Secretary of Ghana’s homophobic Coalition, Moses Foh-Amoaning weaponised incorrect HIV data to promote their anti-LGBTQ bill. According to him, 8 out of 10 HIV cases in Ghana are gays and bisexuals           — Rightify Ghana (@RightifyGhana)  By the end of 2015, there were  , with women constituting about 60%. The country recorded total annual AIDS deaths of 10,958 in the same year, according to the  . However, the latest figures from the   show the country currently has 342,307 Persons Living with HIV. So, for the claim made by Moses Foh-Amoaning to be true, then 80% of the current number (273,845) got infected with HIV through gay or bisexual activity. But where is the proof? A report by the Ghana Aids Commission –   has explored behavioural risk factors that contribute to the HIV vulnerability of men who have sex with men (MSM) in Ghana among other objectives. The overall size estimate of men who have sex with men (MSM) in Ghana is 54,759, according to the largest integrated bio-behavioural surveillance survey (IBBSS) to be conducted among MSM in Ghana. The GMS II found an aggregate national HIV prevalence of 18.1% amongst MSM in Ghana. This will translate to some 9,911 people of the total estimated number of men who have sex with men (MSM) in Ghana. “When we take the mode of transmission[HIV], 80% of transmission occurs through sex, being it heterosexual or homosexual, 15% is mother to child and 5% happens through blood transfusion and sharp objects,” Programme Manager at the National AIDS/STI Control Programme at the Ghana Health Service(GHS), Dr Stephen Ayisi Addo told GhanaFact. So, it is therefore inaccurate to claim that 8 out of 10 people who have got HIV/AIDS in Ghana pick it through gay or bisexual activity. According to Dr Stephen Ayisi Addo “it is also not true that if you take a 10 of people living with HIV, 8 of them are bisexual and men who have sex with men. It’s wrong.” Meanwhile, men who have sex with men (MSM) in all study regions (Ashanti, Eastern, Volta, Central, and Brong-Ahafo, Greater Accra, Northern and Western regions) are disproportionately affected by HIV, the   report concluded.     The   has also revealed that HIV prevalence amongst key populations, such as men who have sex with men (MSM), female sex workers (FSWs), persons who inject drugs (PWIDs) and prisoners is disproportionately high compared to the general population: five times higher among FSWs and more than eight times higher among MSM (GAC, 2016). “In 2014, heterosexuals contributed 72% which means that HIV transmission is happening more in the normal, and men who have sex with-men is 5.4% and Female Sex Worker contribute 18.5%. Why is it so? When you take the prevalence of HIV among Men who have sex with Men is 18 % and yet their contribution to the total population of people living with HIV, it’s 5.4% and that is because they are few in terms of numbers but they are also contributing,” Dr Stephen Ayisi Addo explained. When GhanaFact contacted lawyer Moses Foh-Amoaning about the findings of this report, he defended his earlier statement but failed to provide the source of his claim. “You are just an agency set up by the LGBTQI community and benefitting from them,” he further falsely claimed. The claim that 8 out of 10 people who have got HIV/AIDS in Ghana pick it through gay or bisexual activity is  .  Available data also shows that it is inaccurate to suggest 80% of Persons Living with HIV in Ghana are from the LGBTQI community.                   © 2022 All rights reserved","August 24, 2021",False,FALSE: 80% of people living with HIV in Ghana pick it through gay or bisexual activity,https://ghanafact.com/2021/08/false-80-of-people-living-with-hiv-in-ghana-pick-it-through-gay-or-bisexual-activity/
  © 2022 All rights reserved,"December 27, 2019",False,FACT-CHECK: 2 claims by Bawumia at NPP National Delegates Conference,https://ghanafact.com/2019/12/fact-check-2-claims-by-bawumia-at-npp-national-delegates-conference/
"
 
 © 2022 All rights reserved","September 26, 2019",False,"FACT-CHECK: Gloria Akuffo, Atta-Akyea fired?",https://ghanafact.com/2019/09/fact-check-gloria-akuffo-atta-akyea-fired/
  © 2022 All rights reserved,"September 25, 2019",False,FACT-CHECK: MTN mobile money service to shut down?,https://ghanafact.com/2019/09/mtn-mobile-money-service-to-shut-down/
